11743,4.92,-0.81,457.6,-144.21,-43.7,432.08,70.77,-163.14
11744,4.92,-0.56,405.51,-297.14,-248.12,-120.76,-17.33,-140.14
11745,4.92,-1.24,554.86,282.74,148.41,-453.76,-54.86,27.69
11746,4.92,-0.62,418.68,-161.36,382.77,-52.39,-7.19,112.86
11747,4.92,-1.34,582.3,187.36,-540.83,107.12,10.6,-70.89
11748,4.92,-1.15,532.53,13.96,500.65,180.95,19.86,88.4
11749,4.92,-1.44,608.07,-496.52,195.43,-291.6,-28.66,158.52
11750,4.92,-0.34,368.54,346.66,71.1,-102.91,-16.22,11.59
11751,4.92,-0.15,337.35,166.12,-1.16,-293.61,-60.5,-0.4
11752,4.92,-0.49,393.46,-232.98,90.41,303.91,50.57,158.79
11753,4.92,0.23,282.84,-65.49,274.98,9.69,1.96,103.4
11754,4.92,0.16,293.01,-284.94,67.92,-7.17,-1.4,166.59
11755,4.92,-0.48,392.69,-290.32,192.18,-181.62,-27.55,146.5
11756,4.92,-0.5,394.93,297.44,-259.8,0.74,0.11,-41.14
11757,4.92,0.16,291.41,127.24,239.15,107.41,21.63,61.98
11758,4.92,-0.48,392.48,-255.58,-161.96,-249.98,-39.56,-147.64
11759,4.92,-0.24,350.17,6.57,-329.87,-117.3,-19.57,-88.86
11760,4.92,-0.4,377.65,277.9,121.72,224.9,36.55,23.65
11761,4.92,0.0,314.0,128.05,-185.2,-218.85,-44.19,-55.34
11762,4.92,-0.26,354.33,-125.89,-325.59,60.77,9.88,-111.14
11763,4.92,-0.33,366.1,-84.2,331.22,131.26,21.01,104.26
11764,4.92,0.14,294.77,-179.53,-230.07,41.52,8.1,-127.97
11765,4.92,-0.32,363.9,-162.66,-111.11,-305.98,-57.23,-145.66
11766,4.92,0.19,288.29,167.86,-208.19,-107.67,-21.93,-51.12
11767,4.92,-0.02,318.22,24.12,120.74,-293.44,-67.24,78.7
11768,4.92,-0.15,338.02,72.25,-157.86,-290.02,-59.1,-65.41
11769,4.92,-0.06,323.05,221.18,-178.51,-153.53,-28.38,-38.91
11770,4.92,-0.47,390.49,30.55,153.76,-357.64,-66.33,78.76
11771,4.92,0.15,293.45,-158.47,-202.63,-141.21,-28.76,-128.03
11772,4.92,-0.2,344.55,280.49,-197.46,32.36,5.39,-35.15
11773,4.92,-0.42,381.26,207.91,-21.38,-318.86,-56.76,-5.87
11774,4.92,0.47,252.51,244.51,-3.06,62.98,14.44,-0.72
11775,4.92,0.22,283.36,-225.0,-107.88,-134.27,-28.28,-154.38
11776,4.92,0.63,235.94,165.97,147.0,-80.71,-20.0,41.53
11777,4.92,0.6,238.78,-58.58,-91.52,-212.63,-62.93,-122.62
11778,4.92,0.65,233.75,56.34,-61.78,-218.28,-69.04,-47.63
11779,4.92,0.94,203.62,120.2,-118.49,113.91,34.02,-44.59
11780,4.92,0.54,245.03,72.52,227.61,54.52,12.86,72.33
11781,4.92,0.85,213.15,-177.89,-12.1,116.8,33.23,-176.11
11782,4.92,0.56,243.39,39.2,-53.14,234.27,74.26,-53.58
11783,4.92,0.54,244.66,-27.67,-236.41,-56.61,-13.38,-96.68
11784,4.92,0.7,228.26,60.56,0.31,220.08,74.61,0.29
11785,4.92,0.91,207.52,44.51,189.33,-72.39,-20.41,76.77
11786,4.92,0.61,237.01,236.26,-13.7,12.94,3.13,-3.32
11787,4.92,1.34,169.47,74.65,-76.73,131.39,50.83,-45.79
11788,4.92,1.19,182.04,-180.08,6.84,25.75,8.13,177.83
11789,4.92,0.79,218.32,48.11,199.28,-75.07,-20.11,76.43
11790,4.92,0.65,233.02,-79.78,192.17,104.89,26.75,112.55
11791,4.92,2.07,121.09,1.7,3.82,121.02,88.02,65.96
11792,4.92,1.56,152.97,82.19,-119.25,-49.24,-18.78,-55.42
11793,4.92,1.9,130.98,-6.59,129.1,21.11,9.27,92.92
11794,4.92,1.81,136.7,-120.54,64.25,5.37,2.25,151.94
11795,4.92,2.28,109.93,-6.36,-44.63,100.26,65.79,-98.11
11796,4.92,1.74,141.1,136.72,-32.51,12.65,5.14,-13.38
11797,4.92,2.03,123.75,64.38,-27.84,-101.95,-55.47,-23.38
11798,4.92,2.08,120.62,-63.7,9.78,-101.97,-57.71,171.27
11799,4.92,2.54,97.27,-6.97,6.18,96.82,84.5,138.42
11800,4.92,2.77,87.74,10.18,51.28,-70.47,-53.43,78.77
11801,4.92,3.05,77.16,-39.5,-64.87,13.63,10.17,-121.34
11802,4.92,3.81,54.22,43.69,29.36,-12.99,-13.86,33.9
11803,4.92,3.64,58.87,-52.6,-22.19,14.39,14.15,-157.13
11804,4.92,4.83,34.02,-10.94,-3.56,-32.01,-70.23,-161.99
11805,4.93,-3.59,1647.3,-1355.05,249.42,-902.89,-33.24,169.57
11806,4.93,-4.02,2011.83,-849.65,1416.53,1148.48,34.81,120.96
11807,4.93,-3.52,1597.72,920.43,-1237.78,416.44,15.11,-53.36
11808,4.93,-4.34,2336.22,1334.5,1225.42,-1474.92,-39.15,42.56
11809,4.93,-4.28,2261.78,1331.52,-886.42,-1599.05,-44.99,-33.65
11810,4.93,-3.13,1334.86,968.43,756.0,521.95,23.02,37.98
11811,4.93,-3.15,1347.91,5.36,613.38,1200.24,62.93,89.5
11812,4.93,-3.11,1323.62,202.81,-452.2,-1227.34,-68.01,-65.84
11813,4.93,-2.83,1165.53,-1006.41,-567.63,152.92,7.54,-150.58
11814,4.93,-2.98,1245.62,183.23,-972.0,-757.11,-37.43,-79.32
11815,4.93,-3.03,1276.73,-697.19,814.26,693.51,32.9,130.57
11816,4.93,-3.28,1427.71,-115.36,-644.14,-1268.9,-62.72,-100.15
11817,4.93,-3.24,1408.61,1086.96,-226.93,866.71,37.97,-11.79
11818,4.93,-3.41,1519.97,-1493.22,-150.86,-240.52,-9.1,-174.23
11819,4.93,-2.88,1188.14,-43.21,-904.63,-769.05,-40.34,-92.73
11820,4.93,-2.88,1191.71,600.14,-1025.55,90.89,4.37,-59.66
11821,4.93,-3.35,1477.79,1179.52,341.18,-822.31,-33.81,16.13
11822,4.93,-2.55,1022.53,189.96,-503.98,869.18,58.22,-69.35
11823,4.93,-3.15,1344.22,721.2,-1116.2,202.21,8.65,-57.13
11824,4.93,-3.44,1540.89,-660.51,802.3,1137.72,47.59,129.46
11825,4.93,-3.14,1341.51,-1220.92,-232.81,-504.78,-22.1,-169.2
11826,4.93,-3.19,1372.14,1358.13,126.17,149.44,6.25,5.31
11827,4.93,-2.67,1083.74,-3.71,231.96,-1058.62,-77.64,90.92
11828,4.93,-3.43,1531.26,704.66,-821.63,-1083.11,-45.02,-49.38
11829,4.93,-2.98,1248.64,432.62,218.94,1150.66,67.15,26.84
11830,4.93,-3.07,1302.47,-863.19,-754.13,-618.56,-28.35,-138.86
11831,4.93,-1.77,714.55,-660.07,172.94,-212.09,-17.27,165.32
11832,4.93,-1.91,761.98,-541.35,536.11,-11.99,-0.9,135.28
11833,4.93,-1.76,709.9,596.06,111.1,-369.23,-31.34,10.56
11834,4.93,-2.06,817.27,-503.94,-206.83,609.26,48.2,-157.69
11835,4.93,-1.98,784.81,369.85,667.49,-183.29,-13.51,61.01
11836,4.93,-1.75,704.6,-183.28,-672.08,105.72,8.63,-105.25
11837,4.93,-1.95,775.89,-487.4,345.32,-495.17,-39.66,144.68
11838,4.93,-1.59,656.38,435.72,-240.0,-428.23,-40.72,-28.85
11839,4.93,-2.41,957.18,841.3,-397.7,-224.16,-13.54,-25.3
11840,4.93,-2.18,859.23,-667.97,520.55,145.33,9.74,142.07
11841,4.93,-2.4,956.64,800.3,269.88,449.26,28.01,18.64
11842,4.93,-2.28,903.2,131.47,564.52,-692.68,-50.08,76.89
11843,4.93,-2.47,987.71,-549.01,-116.02,812.83,55.38,-168.07
11844,4.93,-2.36,936.93,-131.71,-489.89,787.72,57.22,-105.05
11845,4.93,-2.38,944.23,-467.5,-687.09,-448.24,-28.34,-124.23
11846,4.93,-2.01,797.19,-485.75,18.18,631.84,52.43,177.86
11847,4.93,-2.43,968.45,-162.53,928.09,223.9,13.37,99.93
11848,4.93,-2.21,876.68,224.93,601.16,597.14,42.93,69.49
11849,4.93,-2.33,922.82,273.23,-873.54,117.8,7.33,-72.63
11850,4.93,-1.92,764.62,199.42,-734.0,-78.25,-5.87,-74.8
11851,4.93,-2.09,828.69,-510.58,606.94,-240.12,-16.84,130.07
11852,4.93,-0.98,495.51,-369.54,-248.03,-217.83,-26.08,-146.13
11853,4.93,-1.04,509.26,216.16,-317.35,334.53,41.06,-55.74
11854,4.93,-1.25,563.23,401.56,373.96,-127.0,-13.03,42.96
11855,4.93,-1.01,503.5,162.93,474.2,45.86,5.23,71.04
11856,4.93,-0.92,483.81,191.5,-71.95,438.43,64.99,-20.59
11857,4.93,-1.43,611.07,114.59,-72.99,595.78,77.15,-32.5
11858,4.93,-1.47,621.39,216.16,511.41,-279.02,-26.68,67.09
11859,4.93,-0.54,405.12,-209.39,346.33,-18.21,-2.58,121.16
11860,4.93,-1.31,577.47,178.64,436.95,332.62,35.17,67.76
11861,4.93,-1.16,538.08,-178.29,-452.9,229.39,25.23,-111.49
11862,4.93,-1.11,527.81,-108.99,-11.01,516.32,78.02,-174.23
11863,4.93,-1.37,592.2,-437.77,358.43,174.89,17.18,140.69
11864,4.93,-1.5,628.25,-440.44,443.35,64.46,5.89,134.81
11865,4.93,-1.12,529.81,-164.32,-410.05,-292.51,-33.51,-111.84
11866,4.93,-1.24,560.64,546.4,-125.51,-4.06,-0.42,-12.94
11867,4.93,-1.24,557.47,340.61,418.64,-139.64,-14.51,50.87
11868,4.93,-1.48,624.12,28.06,351.71,514.82,55.58,85.44
11869,4.93,-1.44,610.26,578.62,-25.47,192.26,18.36,-2.52
11870,4.93,-1.31,578.27,444.08,-16.05,-370.05,-39.79,-2.07
11871,4.93,-0.97,492.38,98.75,457.9,151.7,17.94,77.83
11872,4.93,-0.9,477.93,417.2,120.65,-199.51,-24.67,16.13
11873,4.93,-1.44,614.16,181.69,-585.92,29.6,2.76,-72.77
11874,4.93,-1.48,622.06,579.35,225.94,-16.24,-1.5,21.3
11875,4.93,-0.95,488.83,398.36,271.85,-79.75,-9.39,34.31
11876,4.93,-1.34,584.92,478.31,-195.12,274.37,27.97,-22.19
11877,4.93,-1.39,599.22,-550.63,200.05,125.9,12.13,160.03
11878,4.93,-1.4,602.06,-353.03,340.29,-349.35,-35.47,136.05
11879,4.93,-0.88,473.81,124.36,410.66,-200.98,-25.1,73.15
11880,4.93,-1.42,608.85,493.41,-354.93,35.66,3.36,-35.73
11881,4.93,-0.68,432.22,153.06,229.31,-332.87,-50.37,56.28
11882,4.93,0.04,309.1,35.23,-197.26,-235.35,-49.59,-79.87
11883,4.93,-0.13,335.65,-241.61,-199.16,120.91,21.11,-140.5
11884,4.93,-0.4,379.8,277.17,40.61,-256.47,-42.48,8.34
11885,4.93,-0.19,345.17,-249.01,-62.14,-230.81,-41.97,-165.99
11886,4.93,0.2,288.43,-286.04,-1.95,-36.96,-7.36,-179.61
11887,4.93,0.19,288.68,163.95,-26.9,-236.08,-54.86,-9.32
11888,4.93,0.43,258.74,-156.44,196.81,-61.14,-13.67,128.48
11889,4.93,-0.09,329.45,-191.81,242.15,-114.51,-20.34,128.38
11890,4.93,-0.41,381.37,-30.41,45.5,-377.43,-81.75,123.75
11891,4.93,0.16,292.92,-94.82,275.71,-28.19,-5.52,108.98
11892,4.93,0.0,315.68,145.97,-16.23,-279.43,-62.27,-6.34
11893,4.93,-0.02,317.6,242.54,-168.2,117.28,21.67,-34.74
11894,4.93,-0.33,366.86,-326.76,10.68,-166.44,-26.98,178.13
11895,4.93,-0.2,346.16,-137.32,-241.45,-206.57,-36.64,-119.63
11896,4.93,0.26,279.43,2.17,-255.91,112.2,23.67,-89.52
11897,4.93,-0.36,371.56,-156.69,-9.53,-336.77,-65.01,-176.52
11898,4.93,0.43,259.71,-114.42,-68.38,-222.9,-59.12,-149.13
11899,4.93,0.01,314.49,3.93,305.35,75.18,13.83,89.26
11900,4.93,0.34,268.98,-156.03,218.54,-15.55,-3.31,125.53
11901,4.93,-0.48,392.69,-323.65,-198.33,100.61,14.84,-148.5
11902,4.93,-0.49,395.99,-3.94,10.8,-395.82,-88.34,110.05
11903,4.93,0.26,279.58,205.81,155.86,107.29,22.57,37.14
11904,4.93,0.03,312.2,-86.35,180.83,-239.39,-50.07,115.53
11905,4.93,-0.42,384.12,-376.36,43.71,63.17,9.47,173.38
11906,4.93,0.14,295.78,-5.68,-229.32,-186.72,-39.15,-91.42
11907,4.93,0.17,291.41,170.65,-186.53,144.92,29.82,-47.55
11908,4.93,0.72,227.05,-127.56,-123.41,-141.6,-38.58,-135.95
11909,4.93,0.58,242.5,129.49,48.89,199.12,55.19,20.69
11910,4.93,1.11,188.94,-121.86,128.68,65.5,20.28,133.44
11911,4.93,0.53,247.2,-202.43,39.34,-136.32,-33.47,169.0
11912,4.93,0.91,207.78,-65.8,104.83,-166.9,-53.44,122.12
11913,4.93,0.54,246.23,124.76,-88.22,193.08,51.64,-35.26
11914,4.93,1.02,198.01,144.22,-127.88,45.36,13.24,-41.56
11915,4.93,1.22,180.11,140.29,-110.68,-22.58,-7.2,-38.27
11916,4.93,0.58,241.82,217.33,-105.99,2.9,0.69,-26.0
11917,4.93,0.53,246.57,-119.63,215.51,6.05,1.41,119.04
11918,4.93,1.02,197.59,-87.4,-176.23,18.62,5.41,-116.38
11919,4.93,0.89,210.15,-191.59,14.77,-85.1,-23.89,175.59
11920,4.93,0.72,226.37,113.26,177.11,83.94,21.77,57.4
11921,4.93,0.84,214.57,200.1,-57.97,51.38,13.85,-16.16
11922,4.93,1.31,172.4,119.92,85.52,89.58,31.31,35.49
11923,4.93,1.36,169.19,-44.34,-162.56,-15.3,-5.19,-105.26
11924,4.93,1.12,188.19,16.43,127.98,136.99,46.71,82.69
11925,4.93,0.93,206.16,39.91,40.74,198.11,73.94,45.59
11926,4.93,0.6,240.08,78.77,168.94,151.3,39.07,65.0
11927,4.93,0.58,241.74,-151.82,-113.79,149.8,38.29,-143.15
11928,4.93,0.53,246.41,-156.05,-183.92,-50.39,-11.8,-130.31
11929,4.93,0.57,242.11,66.51,-229.03,-41.67,-9.91,-73.81
11930,4.93,1.49,158.89,-44.07,-146.95,-41.33,-15.08,-106.7
11931,4.93,2.04,123.74,104.97,-62.0,-21.17,-9.85,-30.57
11932,4.93,1.79,138.52,102.84,49.79,78.32,34.43,25.84
11933,4.93,1.79,138.25,91.2,-103.85,-3.46,-1.43,-48.71
11934,4.93,2.08,120.89,-20.36,24.09,-116.7,-74.87,130.21
11935,4.93,1.56,154.56,-54.97,108.67,95.18,38.01,116.83
11936,4.93,1.73,142.91,-12.66,-41.24,-136.24,-72.43,-107.06
11937,4.93,1.75,140.67,-12.62,137.8,-25.32,-10.37,95.23
11938,4.93,2.64,93.52,72.64,47.93,-34.24,-21.48,33.42
11939,4.93,2.63,93.97,-80.03,44.78,-20.54,-12.62,150.77
11940,4.93,3.47,63.85,-3.82,10.55,-62.86,-79.88,109.92
11941,4.93,3.1,75.61,35.2,-54.25,39.18,31.21,-57.02
11942,4.93,2.66,92.59,25.18,-5.7,-88.92,-73.81,-12.75
11943,4.93,3.9,52.28,23.63,31.61,34.29,40.99,53.22
11944,4.93,3.77,55.5,3.38,-54.67,8.98,9.31,-86.47
11945,4.94,-4.17,2165.29,-1035.38,1416.27,-1269.11,-35.88,126.17
11946,4.94,-4.39,2392.16,1474.04,-1549.17,-1072.24,-26.63,-46.42
11947,4.94,-3.76,1793.01,952.69,1067.07,-1081.03,-37.08,48.24
11948,4.94,-4.12,2115.35,-1194.6,1570.62,762.11,21.12,127.26
11949,4.94,-3.93,1933.37,-612.79,1602.52,-891.27,-27.45,110.93
11950,4.94,-3.59,1653.85,1003.88,-607.42,-1165.53,-44.81,-31.18
11951,4.94,-3.96,1961.4,-558.24,-1281.68,1375.77,44.54,-113.54
11952,4.94,-3.83,1847.58,1002.46,388.75,-1502.49,-54.41,21.2
11953,4.94,-2.8,1155.53,-671.57,711.33,-615.02,-32.16,133.35
11954,4.94,-3.48,1574.24,902.46,-437.1,1213.56,50.43,-25.84
11955,4.94,-3.34,1481.98,-1141.5,-399.04,856.75,35.32,-160.73
11956,4.94,-3.27,1431.99,-559.91,813.7,1036.82,46.39,124.53
11957,4.94,-3.14,1347.82,150.66,-785.95,1084.52,53.58,-79.15
11958,4.94,-2.83,1165.32,205.7,-910.14,-698.07,-36.8,-77.26
11959,4.94,-3.43,1544.03,-1024.07,-694.37,-923.66,-36.74,-145.86
11960,4.94,-2.55,1024.44,-678.22,-2.21,767.78,48.54,-179.81
11961,4.94,-3.22,1398.09,-783.96,1126.24,267.65,11.04,124.84
11962,4.94,-3.22,1399.19,691.04,-906.94,810.95,35.42,-52.69
11963,4.94,-2.57,1037.27,267.36,630.04,-779.42,-48.71,67.01
11964,4.94,-3.11,1334.48,603.67,1187.26,-82.65,-3.55,63.05
11965,4.94,-3.02,1275.26,1149.18,-548.37,70.4,3.16,-25.51
11966,4.94,-3.19,1376.58,-607.69,1051.72,647.74,28.07,120.02
11967,4.94,-3.05,1294.85,344.26,-1094.51,-600.15,-27.61,-72.54
11968,4.94,-3.03,1283.98,-165.32,342.91,1226.25,72.75,115.74
11969,4.94,-3.16,1363.78,799.14,1064.48,-296.88,-12.57,53.1
11970,4.94,-3.07,1301.08,-432.37,-854.17,-881.06,-42.62,-116.85
11971,4.94,-3.13,1337.78,-222.63,828.55,-1026.45,-50.11,105.04
11972,4.94,-2.69,1095.0,-91.23,-264.89,-1058.55,-75.18,-109.0
11973,4.94,-3.39,1505.74,-225.48,-1314.28,-699.34,-27.67,-99.73
11974,4.94,-2.99,1256.24,-37.39,1138.11,-530.53,-24.98,91.88
11975,4.94,-3.25,1418.53,1144.46,838.1,-4.86,-0.2,36.22
11976,4.94,-2.82,1161.97,-117.43,-1062.76,454.89,23.05,-96.31
11977,4.94,-2.23,887.78,579.66,-399.44,-540.91,-37.54,-34.57
11978,4.94,-1.76,714.43,143.2,-65.85,-696.83,-77.25,-24.7
11979,4.94,-1.6,661.97,130.84,-317.35,-566.02,-58.77,-67.59
11980,4.94,-2.49,998.6,904.54,168.34,388.19,22.88,10.54
11981,4.94,-2.24,890.07,-275.24,-527.2,662.21,48.07,-117.57
11982,4.94,-2.44,974.64,-48.0,-973.29,-17.59,-1.03,-92.82
11983,4.94,-2.36,937.47,-48.12,358.36,-864.93,-67.31,97.65
11984,4.94,-2.23,887.98,468.19,724.39,211.09,13.75,57.12
11985,4.94,-1.79,722.08,-85.65,261.93,-667.43,-67.56,108.11
11986,4.94,-2.22,884.65,457.83,-628.8,421.44,28.45,-53.94
11987,4.94,-1.59,662.35,214.19,613.75,127.01,11.06,70.76
11988,4.94,-2.07,822.23,703.42,29.2,424.73,31.1,2.38
11989,4.94,-2.17,861.05,-700.33,383.54,322.26,21.98,151.29
11990,4.94,-2.0,795.77,785.87,124.88,-8.01,-0.58,9.03
11991,4.94,-2.28,906.41,227.21,-487.41,729.65,53.61,-65.01
11992,4.94,-1.99,792.19,-462.21,-278.26,-580.08,-47.08,-148.95
11993,4.94,-1.77,715.87,-403.8,-479.98,-345.03,-28.81,-130.07
11994,4.94,-2.34,928.87,-780.01,468.64,-186.44,-11.58,149.0
11995,4.94,-1.86,746.2,456.28,-38.11,-589.21,-52.15,-4.77
11996,4.94,-2.31,917.39,-705.8,-228.24,-539.78,-36.04,-162.08
11997,4.94,-2.49,999.6,-993.57,-20.67,-107.64,-6.18,-178.81
11998,4.94,-2.3,913.79,-862.87,238.07,-183.81,-11.6,164.58
11999,4.94,-1.75,711.98,74.35,-338.69,-621.84,-60.85,-77.62
12000,4.94,-2.08,827.05,69.41,-598.46,-566.61,-43.24,-83.38
12001,4.94,-1.35,589.51,-345.8,-291.6,-378.04,-39.89,-139.86
12002,4.94,-1.28,571.62,-355.49,253.42,-369.0,-40.21,144.52
12003,4.94,-1.27,567.54,191.61,115.95,-521.49,-66.76,31.18
12004,4.94,-1.01,506.71,146.52,-244.12,-419.15,-55.81,-59.03
12005,4.94,-0.82,463.51,400.28,77.92,-220.34,-28.38,11.02
12006,4.94,-1.15,538.82,-59.97,435.67,-311.32,-35.3,97.84
12007,4.94,-1.25,565.3,466.24,-268.94,-172.81,-17.8,-29.98
12008,4.94,-0.56,411.49,-387.51,-137.95,-11.47,-1.6,-160.4
12009,4.94,-1.25,563.58,289.21,474.26,95.21,9.73,58.62
12010,4.94,-1.31,578.55,21.14,-317.77,-483.0,-56.6,-86.19
12011,4.94,-1.1,526.32,-345.78,384.19,99.25,10.87,131.99
12012,4.94,-1.11,528.97,-446.3,108.28,-262.48,-29.75,166.36
12013,4.94,-1.26,567.17,61.34,476.75,-301.05,-32.06,82.67
12014,4.94,-1.09,524.73,-283.26,402.08,-182.86,-20.39,125.16
12015,4.94,-1.43,614.61,12.04,-486.31,-375.64,-37.67,-88.58
12016,4.94,-1.42,610.06,604.63,-77.87,-22.86,-2.15,-7.34
12017,4.94,-0.78,454.48,283.76,354.46,19.73,2.49,51.32
12018,4.94,-1.15,538.27,198.58,210.41,-453.91,-57.49,46.66
12019,4.94,-0.84,466.5,76.61,-166.74,428.9,66.84,-65.32
12020,4.94,-0.61,419.83,-173.37,184.17,335.08,52.95,133.27
12021,4.94,-1.26,568.53,-246.34,490.76,-147.32,-15.02,116.65
12022,4.94,-1.32,582.8,-68.63,394.27,-423.67,-46.63,99.87
12023,4.94,-1.07,520.32,-66.5,-301.45,-418.86,-53.61,-102.44
12024,4.94,-1.47,624.8,-393.5,-432.23,-220.71,-20.69,-132.31
12025,4.94,-1.34,587.94,520.08,86.28,-260.29,-26.28,9.42
12026,4.94,-0.8,459.78,-337.63,180.24,-254.79,-33.65,151.9
12027,4.94,-0.84,465.68,-321.98,-323.64,-91.93,-11.39,-134.85
12028,4.94,-1.44,616.21,295.1,33.59,-539.91,-61.18,6.49
12029,4.94,-1.45,619.17,591.85,-79.73,163.48,15.31,-7.67
12030,4.94,-0.36,375.41,-360.05,82.49,-67.04,-10.29,167.1
12031,4.94,-0.08,330.1,266.22,-143.28,-132.53,-23.67,-28.29
12032,4.94,-0.35,372.99,161.82,137.95,-306.44,-55.24,40.45
12033,4.94,-0.07,326.91,-16.27,31.94,-324.94,-83.7,116.99
12034,4.94,-0.3,365.33,126.82,15.64,-342.26,-69.53,7.03
12035,4.94,-0.24,354.55,153.96,243.54,-206.63,-35.65,57.7
12036,4.94,-0.33,370.02,251.25,-86.37,-257.54,-44.11,-18.97
12037,4.94,-0.3,364.59,-212.12,-292.13,50.91,8.03,-125.98
12038,4.94,-0.28,361.21,65.71,-311.04,171.48,28.34,-78.07
12039,4.94,-0.43,387.37,368.97,11.95,117.37,17.64,1.85
12040,4.94,-0.3,364.61,345.58,-100.69,-58.11,-9.17,-16.24
12041,4.94,-0.49,398.57,-278.21,152.74,241.1,37.22,151.23
12042,4.94,-0.38,377.35,-332.21,119.92,132.85,20.61,160.15
12043,4.94,-0.33,369.91,-127.57,-320.95,132.48,20.99,-111.68
12044,4.94,-0.27,360.22,-248.96,-115.99,233.07,40.32,-155.02
12045,4.94,-0.32,367.42,169.89,260.81,195.21,32.09,56.92
12046,4.94,0.37,268.04,150.33,27.45,-220.21,-55.24,10.35
12047,4.94,-0.11,333.69,88.95,-4.55,-321.58,-74.52,-2.93
12048,4.94,0.26,280.63,-235.86,150.38,22.52,4.6,147.48
12049,4.94,0.09,304.56,-160.58,228.68,-121.14,-23.44,125.08
12050,4.94,-0.16,341.15,-272.25,-141.67,148.98,25.89,-152.51
12051,4.94,-0.45,389.05,250.22,-292.5,-56.55,-8.36,-49.45
12052,4.94,-0.33,369.91,-258.8,-212.56,-157.08,-25.13,-140.6
12053,4.94,0.1,303.57,131.46,115.68,-247.97,-54.77,41.35
12054,4.94,0.32,273.91,-136.65,3.12,237.37,60.06,178.69
12055,4.94,0.38,266.25,-40.63,165.2,204.81,50.29,103.82
12056,4.94,-0.01,318.24,72.25,-307.68,-37.31,-6.73,-76.78
12057,4.94,-0.41,384.51,23.2,-309.07,227.56,36.29,-85.71
12058,4.94,0.33,272.63,210.75,-145.11,94.11,20.19,-34.55
12059,4.94,0.32,273.9,-113.98,-16.14,248.54,65.15,-171.94
12060,4.94,-0.49,397.55,-119.57,-214.82,-312.41,-51.8,-119.1
12061,4.94,-0.28,361.32,-352.99,-57.35,51.57,8.21,-170.77
12062,4.94,0.69,231.26,-194.44,-110.14,-59.54,-14.92,-150.47
12063,4.94,1.29,175.63,-75.97,-9.89,158.05,64.14,-172.58
12064,4.94,0.53,248.89,-123.0,-42.27,-212.21,-58.5,-161.04
12065,4.94,1.14,187.51,-4.59,165.63,-87.78,-27.91,91.59
12066,4.94,0.96,204.39,52.01,-196.64,-20.06,-5.63,-75.19
12067,4.94,0.9,209.35,-100.63,45.99,-177.72,-58.1,155.44
12068,4.94,0.77,222.63,185.3,-80.26,93.74,24.9,-23.42
12069,4.94,0.53,248.78,-118.11,-26.71,217.32,60.87,-167.26
12070,4.94,1.33,171.92,-21.49,94.38,142.08,55.74,102.83
12071,4.94,1.03,197.05,-100.33,4.89,169.53,59.35,177.21
12072,4.94,0.73,225.96,-147.23,-158.13,66.16,17.02,-132.96
12073,4.94,1.06,195.15,179.86,4.1,75.62,22.8,1.31
12074,4.94,0.55,246.24,-65.46,236.8,-16.58,-3.86,105.45
12075,4.94,0.53,249.22,-68.56,204.44,-124.96,-30.09,108.54
12076,4.94,1.46,162.15,101.16,112.43,-58.46,-21.13,48.02
12077,4.94,0.77,222.8,-186.59,-64.25,-103.44,-27.66,-161.0
12078,4.94,0.86,213.51,-59.67,-164.94,-121.74,-34.76,-109.89
12079,4.94,0.63,237.62,-213.37,-16.66,103.23,25.75,-175.53
12080,4.94,0.8,219.67,-0.66,90.18,200.3,65.76,90.42
12081,4.94,0.54,247.78,162.22,-84.7,167.06,42.39,-27.57
12082,4.94,1.8,138.74,-18.49,-87.11,-106.39,-50.07,-101.98
12083,4.94,1.63,149.82,-24.39,105.57,103.48,43.68,103.01
12084,4.94,2.12,119.55,102.44,47.24,39.58,19.33,24.76
12085,4.94,2.12,119.83,17.72,117.99,11.05,5.29,81.46
12086,4.94,2.14,118.45,-114.6,4.94,-29.53,-14.44,177.53
12087,4.94,1.81,137.48,37.81,6.55,-132.02,-73.79,9.82
12088,4.94,2.24,113.06,76.17,-83.48,3.43,1.74,-47.62
12089,4.94,1.88,133.28,82.67,-0.07,104.54,51.66,-0.05
12090,4.94,2.18,116.05,112.42,-23.29,16.93,8.39,-11.71
12091,4.94,3.02,78.96,18.54,-76.67,-3.56,-2.58,-76.41
12092,4.94,2.65,93.68,64.28,-60.06,-32.2,-20.1,-43.06
12093,4.94,2.96,80.87,26.7,-58.93,48.52,36.86,-65.63
12094,4.94,3.01,79.38,20.29,69.56,-32.41,-24.1,73.74
12095,4.94,2.84,85.74,-9.66,-42.91,-73.59,-59.13,-102.69
12096,4.94,2.92,82.45,3.05,45.3,-68.82,-56.59,86.15
12097,4.94,3.0,79.89,41.61,67.8,-7.36,-5.28,58.46
12098,4.94,3.5,63.13,-53.14,-23.11,-25.06,-23.38,-156.49
12099,4.94,4.16,46.67,20.66,-2.02,41.81,63.6,-5.57
12100,4.94,3.64,59.44,-52.08,27.47,-8.13,-7.86,152.19
12101,4.95,-3.86,1885.25,-556.91,1138.2,1395.9,47.77,116.07
12102,4.95,-3.54,1628.12,-1595.07,-325.69,20.82,0.73,-168.46
12103,4.95,-3.71,1762.07,-869.74,1236.77,904.9,30.9,125.12
12104,4.95,-3.61,1679.53,1210.16,1157.23,131.05,4.48,43.72
